ZIP Code,% Within City,Consumption,Month,Year
30342,0.45857640577676001,308778,May,2013
30354,0.59036960501484137,87174.5,May,2013
30363,1.0000000175134447,4045.1,May,2013
30303,1.0000000000002018,5416.5,Jun,2013
30305,1.0000000000000955,213063,Jun,2013
30306,0.73382073673994308,134307.2,Jun,2013
30307,0.63471897963204738,100635.6,Jun,2013
30308,0.99999999999972766,56623.1,Jun,2013
30309,1.0000000000029903,80809.6,Jun,2013
30310,0.99981447315587935,129699.2,Jun,2013
30311,0.98968586472132614,192842.5,Jun,2013
30312,1.0000000000001916,57395.9,Jun,2013
30313,0.99999999999862021,17078.4,Jun,2013
30314,0.99999999999993427,83583.2,Jun,2013
30315,0.9538606552735116,98496.5,Jun,2013
30316,0.28779358110687492,137876.9,Jun,2013
30317,0.85062336970878982,50891.3,Jun,2013
30318,0.99893940528767255,221471.9,Jun,2013
30319,0.1115094949667999,277796,Jun,2013
30324,0.75789451844754385,102888,Jun,2013
30326,1.0000000000002311,6758.8,Jun,2013
30327,0.62064230944238463,431492,Jun,2013
30331,0.53041280423651627,306986.9,Jun,2013
30336,6.8981224960983828E-2,302.3,Jun,2013
30342,0.45857640577676001,239494.6,Jun,2013
30354,0.59036960501484137,55403.4,Jun,2013
30363,1.0000000175134447,2765,Jun,2013
30303,1.0000000000002018,5600.6,Jul,2013
30305,1.0000000000000955,192138.5,Jul,2013
30306,0.73382073673994308,122127.5,Jul,2013
30307,0.63471897963204738,89222.7,Jul,2013
30308,0.99999999999972766,58865.8,Jul,2013
30309,1.0000000000029903,75670.6,Jul,2013
30310,0.99981447315587935,78994.4,Jul,2013
30311,0.98968586472132614,107622.1,Jul,2013
30312,1.0000000000001916,53265,Jul,2013
30313,0.99999999999862021,17931.3,Jul,2013
30314,0.99999999999993427,56076.2,Jul,2013
30315,0.9538606552735116,85473.2,Jul,2013
30316,0.28779358110687492,116018,Jul,2013
30317,0.85062336970878982,45380.3,Jul,2013
30318,0.99893940528767255,143639.4,Jul,2013
30319,0.1115094949667999,218159.7,Jul,2013
30324,0.75789451844754385,98565.2,Jul,2013
30326,1.0000000000002311,5608,Jul,2013
30327,0.62064230944238463,305262.9,Jul,2013
30331,0.53041280423651627,219006.6,Jul,2013
30336,6.8981224960983828E-2,167.9,Jul,2013
30342,0.45857640577676001,188530,Jul,2013
30354,0.59036960501484137,51803.6,Jul,2013
30363,1.0000000175134447,1829.8,Jul,2013
30303,1.0000000000002018,5890.1,Aug,2013
30305,1.0000000000000955,192490.5,Aug,2013
30306,0.73382073673994308,124444.1,Aug,2013
30307,0.63471897963204738,86754.2,Aug,2013
30308,0.99999999999972766,60649.2,Aug,2013
30309,1.0000000000029903,73595.5,Aug,2013
30310,0.99981447315587935,105486.2,Aug,2013
30311,0.98968586472132614,115533.9,Aug,2013
30312,1.0000000000001916,61270.4,Aug,2013
30313,0.99999999999862021,16674.8,Aug,2013
30314,0.99999999999993427,50724.8,Aug,2013
30315,0.9538606552735116,102885.4,Aug,2013
30316,0.28779358110687492,117854.1,Aug,2013
30317,0.85062336970878982,42224.5,Aug,2013
30318,0.99893940528767255,162054.2,Aug,2013
30319,0.1115094949667999,214197.6,Aug,2013
30324,0.75789451844754385,93013.1,Aug,2013
30326,1.0000000000002311,5087.3,Aug,2013
30327,0.62064230944238463,301979.6,Aug,2013
30331,0.53041280423651627,220464.7,Aug,2013
30336,6.8981224960983828E-2,219.1,Aug,2013
30342,0.45857640577676001,222919.8,Aug,2013
30354,0.59036960501484137,47526.3,Aug,2013
30363,1.0000000175134447,1642.4,Aug,2013
30303,1.0000000000002018,6125.6,Sep,2013
30305,1.0000000000000955,214943.3,Sep,2013
30306,0.73382073673994308,121032.40000000001,Sep,2013
30307,0.63471897963204738,91788.4,Sep,2013
30308,0.99999999999972766,59303.2,Sep,2013
30309,1.0000000000029903,92134.3,Sep,2013
30310,0.99981447315587935,101714.4,Sep,2013
30311,0.98968586472132614,176417.4,Sep,2013
30312,1.0000000000001916,50694.6,Sep,2013
30313,0.99999999999862021,15570.300000000001,Sep,2013
30314,0.99999999999993427,47451.1,Sep,2013
30315,0.9538606552735116,75728.1,Sep,2013
30316,0.28779358110687492,122843.8,Sep,2013
30317,0.85062336970878982,43747.9,Sep,2013
30318,0.99893940528767255,138862.6,Sep,2013
30319,0.1115094949667999,213343.5,Sep,2013
30324,0.75789451844754385,105001.1,Sep,2013
30326,1.0000000000002311,5639.2,Sep,2013
30327,0.62064230944238463,395400.3,Sep,2013
30331,0.53041280423651627,233601.59999999998,Sep,2013
30336,6.8981224960983828E-2,179.1,Sep,2013
30342,0.45857640577676001,232201.4,Sep,2013
30354,0.59036960501484137,46240.2,Sep,2013
30363,1.0000000175134447,1444.6,Sep,2013
30303,1.0000000000002018,6956.7,Oct,2013
30305,1.0000000000000955,216489.9,Oct,2013
30306,0.73382073673994308,169838.8,Oct,2013
30307,0.63471897963204738,120443.59999999999,Oct,2013
30308,0.99999999999972766,86988.4,Oct,2013
30309,1.0000000000029903,97443.59999999999,Oct,2013
30310,0.99981447315587935,92334.6,Oct,2013
30311,0.98968586472132614,120863.1,Oct,2013
30312,1.0000000000001916,59293.6,Oct,2013
30313,0.99999999999862021,19403.6,Oct,2013
30314,0.99999999999993427,47900.4,Oct,2013
30315,0.9538606552735116,96337.59999999999,Oct,2013
30316,0.28779358110687492,116158.2,Oct,2013
30317,0.85062336970878982,54753.6,Oct,2013
30318,0.99893940528767255,163942.8,Oct,2013
30319,0.1115094949667999,250456.09999999998,Oct,2013
30324,0.75789451844754385,115586,Oct,2013
30326,1.0000000000002311,8779.9,Oct,2013
30327,0.62064230944238463,326344.60000000003,Oct,2013
30331,0.53041280423651627,249101.6,Oct,2013
30336,6.8981224960983828E-2,229.9,Oct,2013
30342,0.45857640577676001,204600,Oct,2013
30354,0.59036960501484137,58608.399999999994,Oct,2013
30363,1.0000000175134447,2150.1000000000004,Oct,2013
30303,1.0000000000002018,13370.8,Nov,2013
30305,1.0000000000000955,524285.5,Nov,2013
30306,0.73382073673994308,595002.5,Nov,2013
30307,0.63471897963204738,412143.39999999997,Nov,2013
30308,0.99999999999972766,187330.8,Nov,2013
30309,1.0000000000029903,277029.8,Nov,2013
30310,0.99981447315587935,210132.4,Nov,2013
30311,0.98968586472132614,287203.3,Nov,2013
30312,1.0000000000001916,147530.1,Nov,2013
30313,0.99999999999862021,31180.3,Nov,2013
30314,0.99999999999993427,118667.5,Nov,2013
30315,0.9538606552735116,235788,Nov,2013
30316,0.28779358110687492,282675.1,Nov,2013
30317,0.85062336970878982,183858.80000000002,Nov,2013
30318,0.99893940528767255,367428.10000000003,Nov,2013
30319,0.1115094949667999,527823.2,Nov,2013
30324,0.75789451844754385,355702.2,Nov,2013
30326,1.0000000000002311,15023.199999999999,Nov,2013
30327,0.62064230944238463,557576.5,Nov,2013
30331,0.53041280423651627,625562.2000000001,Nov,2013
30336,6.8981224960983828E-2,575.9,Nov,2013
30342,0.45857640577676001,370331.7,Nov,2013
30354,0.59036960501484137,144223.9,Nov,2013
30363,1.0000000175134447,2790.2,Nov,2013
30303,1.0000000000002018,21483.3,Dec,2013
30305,1.0000000000000955,1009714.6,Dec,2013
30306,0.73382073673994308,957015.5,Dec,2013
30307,0.63471897963204738,715828.9,Dec,2013
30308,0.99999999999972766,345420.7,Dec,2013
30309,1.0000000000029903,504934,Dec,2013
30310,0.99981447315587935,603704.1,Dec,2013
30311,0.98968586472132614,846960.2999999999,Dec,2013
30312,1.0000000000001916,349660.7,Dec,2013
30313,0.99999999999862021,51060.7,Dec,2013
30314,0.99999999999993427,235381.2,Dec,2013
30315,0.9538606552735116,425722.5,Dec,2013
30316,0.28779358110687492,818467.6,Dec,2013
30317,0.85062336970878982,384156.3,Dec,2013
30318,0.99893940528767255,944069.5,Dec,2013
30319,0.1115094949667999,1200329,Dec,2013
30324,0.75789451844754385,619844.7999999999,Dec,2013
30326,1.0000000000002311,29006.199999999997,Dec,2013
30327,0.62064230944238463,1547588.5,Dec,2013
30331,0.53041280423651627,1519899.8,Dec,2013
30336,6.8981224960983828E-2,2428.2,Dec,2013
30342,0.45857640577676001,1018028.2,Dec,2013
30354,0.59036960501484137,292847.7,Dec,2013
30363,1.0000000175134447,6100.7,Dec,2013
